"device_id";"device_type";"manufacturer";"model";"country";"failure_event_count";"downtime";"maintenance_cost";"maintenance_frequency";"maintenance_class";"risk_score"
"MD03320";"PET Scanner";"CardioSync";"Model-650";"UK";1;6.27;8710.04;3;1;19.98
"MD03322";"PET Scanner";"RescueTech";"Model-500";"Canada";0;5.06;2639.23;3;1;7.7
"MD03324";"Infusion Pump";"CardioSync";"Model-600";"UK";2;24.5;479.48;1;3;34.98
"MD03325";"X-Ray Machine";"MedEquip";"Model-600";"Japan";0;8.47;4216.06;5;1;12.69
"MD03326";"X-Ray Machine";"CardioSync";"Model-650";"Japan";3;15.1;3006.47;5;2;33.11
"MD03328";"Infusion Pump";"ImagingTech";"Model-400";"USA";2;12.76;22208.58;2;3;44.97
"MD03331";"MRI Scanner";"CardioSync";"Model-300";"Italy";2;6.67;4360.89;5;3;21.03
"MD03332";"MRI Scanner";"RescueTech";"Model-250";"Japan";0;5.17;22763.22;3;3;27.93
"MD03333";"Infusion Pump";"ImagingTech";"Model-550";"Japan";7;15.7;2904.59;5;3;53.6
"MD03335";"CT Scanner";"UltraMed";"Model-300";"Canada";0;19.21;12479.64;3;3;31.69
"MD03336";"Infusion Pump";"ImagingTech";"Model-650";"Italy";1;4.19;3286.6;1;1;12.48
"MD03338";"MRI Scanner";"ScanPro";"Model-650";"Japan";1;3.52;1470.66;5;2;9.99
"MD03339";"Infusion Pump";"ScanPro";"Model-200";"Italy";0;10.99;-746.31;4;3;10.24
"MD03343";"MRI Scanner";"RescueTech";"Model-500";"UK";1;17.57;20306.23;5;3;42.88
"MD03344";"PET Scanner";"CardioSync";"Model-200";"Italy";1;17.85;6525.22;5;3;29.38
"MD03345";"MRI Scanner";"CardioSync";"Model-550";"USA";2;2.55;1906.91;2;1;14.46
"MD03347";"MRI Scanner";"MedEquip";"Model-250";"Italy";3;33.26;5747.24;4;3;54.01
"MD03348";"Defibrillator";"ScanPro";"Model-350";"UK";1;2.27;1320.96;5;1;8.59
"MD03350";"Defibrillator";"CardioSync";"Model-400";"France";2;3.29;7641.96;5;2;20.93
"MD03351";"Defibrillator";"RescueTech";"Model-550";"Italy";1;13.33;19431.51;1;3;37.76
"MD03352";"MRI Scanner";"MedEquip";"Model-450";"Canada";3;14.03;8656.12;4;2;37.69
"MD03354";"CT Scanner";"ImagingTech";"Model-200";"Italy";0;4.52;12680.2;3;2;17.2
"MD03355";"MRI Scanner";"RescueTech";"Model-100";"UK";2;19.91;20077.45;1;3;49.99
"MD03356";"PET Scanner";"UltraMed";"Model-100";"Italy";1;2.91;3663.45;2;1;11.57
"MD03357";"PET Scanner";"CardioSync";"Model-350";"France";3;9.47;4875.4;5;1;29.35
"MD03358";"PET Scanner";"MedEquip";"Model-200";"Canada";2;7.83;1616.7;3;1;19.45
"MD03361";"Infusion Pump";"MedEquip";"Model-350";"Canada";1;16.61;-1785.7;2;2;19.82
"MD03362";"CT Scanner";"ScanPro";"Model-500";"France";4;15.87;7432.55;2;3;43.3
"MD03363";"Defibrillator";"MedEquip";"Model-550";"UK";1;4.43;5553.79;5;2;14.98
"MD03364";"MRI Scanner";"CardioSync";"Model-200";"Italy";0;15.41;15978.54;1;2;31.39
"MD03365";"Defibrillator";"CardioSync";"Model-350";"Italy";2;13.15;8575.63;4;2;31.73
"MD03366";"X-Ray Machine";"ScanPro";"Model-450";"Italy";2;2.76;6421.46;1;1;19.18
"MD03370";"MRI Scanner";"MedEquip";"Model-550";"Japan";3;31.36;13422.49;5;3;59.78
"MD03372";"MRI Scanner";"UltraMed";"Model-150";"Italy";1;3.0;7336.46;1;2;15.34
"MD03374";"Infusion Pump";"ImagingTech";"Model-250";"USA";1;30.21;8035.46;4;3;43.25
"MD03376";"MRI Scanner";"CardioSync";"Model-300";"USA";2;5.44;5873.94;5;1;21.31
"MD03377";"Infusion Pump";"ImagingTech";"Model-550";"Canada";3;7.52;7097.2;5;1;29.62
"MD03378";"X-Ray Machine";"RescueTech";"Model-300";"USA";2;11.57;14118.49;3;3;35.69
"MD03379";"X-Ray Machine";"UltraMed";"Model-350";"Italy";3;15.08;4597.01;4;2;34.68
"MD03380";"CT Scanner";"RescueTech";"Model-150";"UK";1;8.16;5303.54;1;1;18.46
"MD03381";"PET Scanner";"ScanPro";"Model-350";"UK";2;23.75;2976.05;5;3;36.73
"MD03382";"CT Scanner";"UltraMed";"Model-650";"Canada";1;4.68;1358.02;3;1;11.04
"MD03384";"X-Ray Machine";"MedEquip";"Model-650";"Italy";4;7.65;1350.11;5;1;29.0
"MD03386";"Infusion Pump";"CardioSync";"Model-200";"Italy";2;5.63;6432.35;1;2;22.06
"MD03388";"PET Scanner";"ImagingTech";"Model-100";"France";2;9.14;11373.19;1;2;30.51
"MD03389";"CT Scanner";"ImagingTech";"Model-300";"Italy";2;7.44;7629.29;3;1;25.07
"MD03390";"Infusion Pump";"MedEquip";"Model-500";"Canada";2;3.64;5136.77;5;1;18.78
"MD03392";"Infusion Pump";"MedEquip";"Model-550";"USA";4;8.22;5291.7;1;1;33.51
"MD03395";"MRI Scanner";"UltraMed";"Model-550";"Italy";0;16.93;12614.18;2;2;29.54
"MD03397";"Infusion Pump";"MedEquip";"Model-200";"Canada";3;5.52;6756.1;3;2;27.28
"MD03398";"CT Scanner";"MedEquip";"Model-450";"Canada";3;11.09;3737.22;5;1;29.83
"MD03399";"CT Scanner";"MedEquip";"Model-550";"USA";0;2.14;1793.69;4;1;3.93
"MD03400";"X-Ray Machine";"RescueTech";"Model-300";"Japan";4;10.93;8737.29;1;2;39.67
"MD03402";"X-Ray Machine";"UltraMed";"Model-650";"USA";1;7.8;20150.0;1;3;32.95
"MD03403";"Infusion Pump";"MedEquip";"Model-300";"UK";1;10.47;7553.76;4;2;23.02
"MD03404";"X-Ray Machine";"MedEquip";"Model-350";"Canada";0;4.44;5663.48;5;1;10.1
"MD03405";"CT Scanner";"RescueTech";"Model-500";"France";1;3.3;6102.78;3;1;14.4
"MD03406";"CT Scanner";"CardioSync";"Model-200";"USA";3;4.24;25342.96;1;3;44.58
"MD03407";"MRI Scanner";"ScanPro";"Model-550";"Japan";0;19.14;2226.4;4;2;21.37
"MD03408";"X-Ray Machine";"MedEquip";"Model-250";"USA";2;1.45;6158.99;5;1;17.61
"MD03409";"Infusion Pump";"MedEquip";"Model-350";"USA";2;14.45;10958.58;3;3;35.41
"MD03410";"Defibrillator";"RescueTech";"Model-350";"Japan";3;2.72;5884.84;5;1;23.6
"MD03412";"MRI Scanner";"UltraMed";"Model-400";"Canada";3;3.21;2204.65;1;1;20.41
"MD03413";"CT Scanner";"CardioSync";"Model-350";"Canada";1;13.61;11100.2;2;2;29.71
"MD03414";"Infusion Pump";"CardioSync";"Model-300";"Japan";1;2.31;644.6;3;2;7.95
"MD03415";"Defibrillator";"ScanPro";"Model-600";"Japan";3;11.03;13560.16;2;3;39.59
"MD03418";"X-Ray Machine";"ScanPro";"Model-550";"Japan";3;6.79;4867.95;2;2;26.66
"MD03420";"MRI Scanner";"MedEquip";"Model-400";"Italy";2;28.35;12874.49;2;3;51.22
"MD03421";"Defibrillator";"UltraMed";"Model-600";"USA";1;9.9;3647.8;5;1;18.55
"MD03423";"Infusion Pump";"ImagingTech";"Model-450";"Japan";3;3.03;4453.78;4;1;22.48
"MD03425";"CT Scanner";"MedEquip";"Model-550";"France";1;2.95;11938.53;5;2;19.89
"MD03426";"CT Scanner";"RescueTech";"Model-100";"UK";1;4.46;4969.91;3;1;14.43
"MD03428";"PET Scanner";"MedEquip";"Model-100";"Canada";0;16.42;8242.97;2;3;24.66
"MD03429";"PET Scanner";"ImagingTech";"Model-200";"France";3;4.78;4445.98;4;1;24.23
"MD03430";"Defibrillator";"ImagingTech";"Model-600";"UK";3;7.98;4229.25;5;3;27.21
"MD03431";"CT Scanner";"RescueTech";"Model-300";"Italy";1;3.38;4752.7;3;2;13.13
"MD03432";"PET Scanner";"ScanPro";"Model-550";"UK";1;14.13;-1446.74;1;2;17.68
"MD03433";"Infusion Pump";"RescueTech";"Model-500";"Italy";2;13.99;17233.8;3;3;41.22
"MD03434";"Defibrillator";"ScanPro";"Model-650";"Japan";1;13.21;11745.79;5;3;29.96
"MD03435";"Defibrillator";"ScanPro";"Model-600";"USA";3;26.85;15109.65;3;3;56.96
"MD03436";"MRI Scanner";"MedEquip";"Model-600";"Italy";1;5.71;3024.85;3;2;13.73
"MD03437";"Defibrillator";"RescueTech";"Model-400";"USA";6;4.42;5682.27;5;1;40.1
"MD03438";"Defibrillator";"ScanPro";"Model-400";"USA";1;9.5;8936.44;1;2;23.44
"MD03440";"X-Ray Machine";"MedEquip";"Model-350";"UK";1;23.24;20558.03;3;3;48.8
"MD03441";"Defibrillator";"ScanPro";"Model-550";"Japan";2;16.23;29413.16;3;3;55.64
"MD03442";"X-Ray Machine";"ScanPro";"Model-500";"Italy";4;15.44;10385.38;1;2;45.83
"MD03443";"CT Scanner";"ImagingTech";"Model-450";"France";0;7.15;1573.84;2;1;8.72
"MD03444";"Infusion Pump";"ScanPro";"Model-500";"Italy";0;11.22;3665.2;4;1;14.89
"MD03446";"CT Scanner";"CardioSync";"Model-200";"Canada";2;10.79;8163.0;1;2;28.95
"MD03447";"PET Scanner";"MedEquip";"Model-450";"USA";2;1.18;2763.44;3;1;13.94
"MD03448";"Infusion Pump";"RescueTech";"Model-550";"Canada";2;20.52;19324.21;2;3;49.84
"MD03449";"Defibrillator";"CardioSync";"Model-100";"France";0;7.93;7115.35;3;1;15.05
"MD03450";"CT Scanner";"CardioSync";"Model-550";"Italy";1;2.36;11931.17;3;2;19.29
"MD03451";"Infusion Pump";"CardioSync";"Model-200";"Canada";3;13.63;18397.61;4;2;47.03
"MD03453";"Infusion Pump";"ImagingTech";"Model-600";"Canada";1;2.28;11460.38;3;2;18.74
"MD03454";"MRI Scanner";"ScanPro";"Model-200";"Italy";1;24.15;23803.47;5;3;52.95
"MD03455";"X-Ray Machine";"ImagingTech";"Model-100";"Canada";1;3.08;8340.0;1;3;16.42
"MD03457";"MRI Scanner";"UltraMed";"Model-450";"USA";3;5.88;-176.57;1;1;20.7
"MD03458";"X-Ray Machine";"MedEquip";"Model-650";"France";2;14.67;4684.05;1;3;29.35
"MD03460";"PET Scanner";"CardioSync";"Model-150";"France";1;4.45;9181.89;4;2;18.63
"MD03462";"PET Scanner";"MedEquip";"Model-250";"Canada";1;14.74;-549.08;2;2;19.19
"MD03463";"X-Ray Machine";"ScanPro";"Model-450";"Canada";1;4.99;-792.8;1;1;9.2
"MD03464";"MRI Scanner";"ImagingTech";"Model-300";"France";3;4.48;-262.33;2;2;19.22
"MD03465";"X-Ray Machine";"CardioSync";"Model-650";"UK";1;18.2;2021.7;2;2;25.22
"MD03466";"Infusion Pump";"UltraMed";"Model-250";"Japan";3;3.23;9545.11;1;2;27.78
"MD03467";"MRI Scanner";"RescueTech";"Model-450";"UK";2;19.08;6393.71;5;3;35.47
"MD03468";"Infusion Pump";"UltraMed";"Model-650";"Canada";1;8.84;18680.69;5;3;32.52
"MD03469";"PET Scanner";"CardioSync";"Model-350";"Canada";3;1.43;7263.4;1;1;23.69
"MD03470";"Infusion Pump";"MedEquip";"Model-650";"France";2;5.92;3367.51;1;1;19.29
"MD03471";"Defibrillator";"CardioSync";"Model-600";"Italy";4;17.89;17112.43;1;3;55.0
"MD03472";"MRI Scanner";"RescueTech";"Model-450";"Italy";2;10.28;4529.83;4;1;24.81
"MD03474";"MRI Scanner";"MedEquip";"Model-250";"Japan";2;10.75;7329.61;2;2;28.08
"MD03475";"MRI Scanner";"ScanPro";"Model-450";"France";1;17.94;11346.22;1;2;34.29
"MD03476";"CT Scanner";"MedEquip";"Model-200";"USA";2;3.01;3604.73;2;1;16.61
"MD03477";"Infusion Pump";"MedEquip";"Model-150";"Japan";5;5.35;6324.96;4;2;36.67
"MD03478";"CT Scanner";"UltraMed";"Model-550";"France";1;5.91;11736.36;3;3;22.65
"MD03479";"Defibrillator";"RescueTech";"Model-250";"France";0;2.58;4941.4;3;1;7.52
"MD03481";"CT Scanner";"MedEquip";"Model-200";"USA";4;3.23;4318.75;5;1;27.55
"MD03482";"Defibrillator";"UltraMed";"Model-250";"Italy";1;3.32;4484.9;5;1;12.8
"MD03483";"CT Scanner";"ScanPro";"Model-400";"USA";1;2.86;8777.98;2;2;16.64
"MD03484";"MRI Scanner";"ImagingTech";"Model-350";"Italy";2;22.02;19921.13;1;3;51.94
"MD03485";"PET Scanner";"ImagingTech";"Model-100";"USA";1;8.16;7010.05;1;2;20.17
"MD03486";"PET Scanner";"RescueTech";"Model-100";"USA";1;6.65;12007.19;2;2;23.66
"MD03487";"PET Scanner";"ScanPro";"Model-300";"France";2;4.66;-6.82;2;1;14.65
"MD03488";"Defibrillator";"UltraMed";"Model-550";"Canada";1;4.13;8739.25;2;1;17.87
"MD03489";"Defibrillator";"ImagingTech";"Model-100";"Italy";2;3.61;5385.47;5;3;19.0
"MD03490";"MRI Scanner";"ImagingTech";"Model-100";"UK";6;6.04;10106.05;2;3;46.15
"MD03491";"PET Scanner";"MedEquip";"Model-550";"Japan";5;13.0;3872.76;2;2;41.87
"MD03492";"X-Ray Machine";"CardioSync";"Model-100";"Canada";1;1.7;6583.15;3;1;13.28
"MD03493";"MRI Scanner";"CardioSync";"Model-450";"France";0;4.43;6009.77;1;2;10.44
"MD03494";"X-Ray Machine";"UltraMed";"Model-600";"France";3;3.72;4743.2;2;1;23.46
"MD03496";"PET Scanner";"MedEquip";"Model-250";"Italy";4;1.96;3418.19;4;1;25.38
"MD03497";"CT Scanner";"ScanPro";"Model-550";"Italy";5;6.29;6073.16;2;2;37.36
"MD03498";"Infusion Pump";"MedEquip";"Model-450";"UK";2;12.26;14647.85;5;3;36.91
"MD03499";"MRI Scanner";"MedEquip";"Model-450";"France";2;3.97;5837.21;3;2;19.81
"MD03501";"MRI Scanner";"ImagingTech";"Model-100";"USA";4;2.36;1879.62;4;1;24.24
"MD03502";"PET Scanner";"ImagingTech";"Model-550";"Canada";0;8.24;5400.62;2;1;13.64
"MD03503";"MRI Scanner";"MedEquip";"Model-550";"Canada";3;22.1;5104.09;4;3;42.2
"MD03504";"X-Ray Machine";"RescueTech";"Model-550";"Canada";1;14.63;9821.41;2;3;29.45
"MD03505";"PET Scanner";"CardioSync";"Model-200";"Italy";1;3.58;6558.05;4;1;15.14
"MD03506";"Infusion Pump";"RescueTech";"Model-400";"USA";1;7.25;5802.78;3;2;18.05
"MD03507";"Infusion Pump";"ImagingTech";"Model-450";"France";2;4.14;11457.3;2;3;25.6
"MD03508";"Defibrillator";"RescueTech";"Model-150";"USA";2;7.85;22698.48;3;3;40.55
"MD03509";"X-Ray Machine";"ScanPro";"Model-450";"Japan";2;5.0;10007.12;2;2;25.01
"MD03510";"X-Ray Machine";"MedEquip";"Model-550";"UK";4;4.81;2027.07;4;1;26.84
"MD03511";"PET Scanner";"MedEquip";"Model-200";"Canada";2;6.49;11157.4;5;2;27.65
"MD03512";"MRI Scanner";"CardioSync";"Model-100";"Japan";1;2.23;8082.76;5;1;15.31
"MD03514";"MRI Scanner";"MedEquip";"Model-400";"USA";2;21.74;10051.28;5;3;41.79
"MD03515";"CT Scanner";"ImagingTech";"Model-100";"Canada";0;8.4;1496.2;3;3;9.9
"MD03516";"X-Ray Machine";"CardioSync";"Model-650";"UK";3;3.18;7265.6;3;1;25.45
"MD03519";"PET Scanner";"ScanPro";"Model-650";"UK";2;27.52;21966.68;2;3;59.49
"MD03522";"Infusion Pump";"CardioSync";"Model-550";"USA";2;8.34;4655.09;5;1;23.0
"MD03524";"Defibrillator";"ScanPro";"Model-500";"Italy";1;12.79;15605.87;5;3;33.4
"MD03525";"PET Scanner";"RescueTech";"Model-100";"Japan";2;2.61;4964.48;3;1;17.57
"MD03526";"X-Ray Machine";"ScanPro";"Model-150";"UK";2;2.78;7200.18;5;2;19.98
"MD03527";"MRI Scanner";"CardioSync";"Model-500";"Italy";3;16.64;15194.36;4;3;46.83
"MD03528";"PET Scanner";"ImagingTech";"Model-500";"UK";1;3.98;2528.02;5;1;11.51
"MD03529";"MRI Scanner";"CardioSync";"Model-300";"Japan";2;5.54;5222.49;5;1;20.76
"MD03530";"X-Ray Machine";"UltraMed";"Model-100";"Japan";2;4.32;22899.74;4;3;37.22
"MD03533";"X-Ray Machine";"ScanPro";"Model-550";"France";2;10.95;13520.55;3;2;34.47
"MD03534";"X-Ray Machine";"RescueTech";"Model-300";"UK";3;15.65;5609.48;4;2;36.26
"MD03535";"PET Scanner";"ScanPro";"Model-550";"Japan";3;19.82;27703.84;4;3;62.52
"MD03536";"Defibrillator";"UltraMed";"Model-500";"USA";2;1.67;-723.28;2;1;10.95
"MD03537";"X-Ray Machine";"MedEquip";"Model-600";"UK";1;28.57;-1957.01;5;3;31.61
"MD03539";"MRI Scanner";"RescueTech";"Model-350";"Italy";2;5.0;7411.7;3;2;22.41
"MD03540";"MRI Scanner";"ImagingTech";"Model-150";"USA";3;4.72;3082.58;2;1;22.8
"MD03541";"Infusion Pump";"RescueTech";"Model-350";"France";3;8.07;3275.17;5;1;26.35
"MD03544";"X-Ray Machine";"RescueTech";"Model-300";"Italy";2;2.72;6333.02;1;1;19.05
"MD03546";"Infusion Pump";"ScanPro";"Model-250";"Canada";2;9.97;4663.83;3;1;24.63
"MD03547";"Infusion Pump";"RescueTech";"Model-300";"Canada";4;12.28;-763.59;3;2;31.52
"MD03548";"Defibrillator";"ImagingTech";"Model-350";"Italy";4;4.67;1978.98;5;2;26.65
"MD03552";"Infusion Pump";"ScanPro";"Model-300";"USA";3;12.61;6257.52;2;2;33.87
"MD03554";"MRI Scanner";"MedEquip";"Model-350";"Japan";1;2.32;2077.88;1;1;9.4
"MD03555";"X-Ray Machine";"UltraMed";"Model-450";"Italy";1;9.05;12564.73;1;2;26.61
"MD03558";"CT Scanner";"ImagingTech";"Model-350";"UK";2;2.25;10008.64;3;2;22.26
"MD03559";"MRI Scanner";"MedEquip";"Model-550";"Canada";4;5.39;5783.86;2;1;31.17
"MD03560";"Infusion Pump";"RescueTech";"Model-350";"France";3;5.29;12631.21;4;2;32.92
"MD03563";"Defibrillator";"ScanPro";"Model-400";"USA";2;14.36;28236.77;4;3;52.6
"MD03564";"CT Scanner";"CardioSync";"Model-300";"USA";0;12.49;19414.85;5;3;31.9
"MD03565";"CT Scanner";"RescueTech";"Model-300";"Japan";1;12.43;13380.57;1;3;30.81
"MD03567";"Infusion Pump";"CardioSync";"Model-350";"Japan";5;8.23;3867.89;1;1;37.1
"MD03570";"PET Scanner";"CardioSync";"Model-150";"Italy";2;9.46;5930.86;5;2;25.39
"MD03571";"Defibrillator";"CardioSync";"Model-550";"USA";0;9.09;12169.59;5;3;21.26
"MD03572";"X-Ray Machine";"MedEquip";"Model-350";"Canada";3;7.74;4837.69;1;2;27.58
"MD03573";"Defibrillator";"UltraMed";"Model-250";"Italy";2;7.99;6161.43;4;1;24.15
"MD03574";"CT Scanner";"ImagingTech";"Model-500";"France";3;16.65;5883.51;2;2;37.53
"MD03575";"X-Ray Machine";"ScanPro";"Model-500";"USA";0;26.34;17245.2;1;3;43.59
"MD03576";"PET Scanner";"ScanPro";"Model-500";"UK";3;14.1;13926.09;2;2;43.03
"MD03577";"X-Ray Machine";"UltraMed";"Model-400";"UK";2;9.18;3864.2;1;1;23.04
"MD03578";"CT Scanner";"ImagingTech";"Model-500";"UK";1;2.89;8762.62;1;1;16.65
"MD03579";"Infusion Pump";"MedEquip";"Model-300";"Italy";0;14.16;2434.53;2;2;16.59
"MD03580";"X-Ray Machine";"ScanPro";"Model-600";"USA";2;14.61;17304.29;2;3;41.91
"MD03583";"X-Ray Machine";"ScanPro";"Model-650";"Canada";1;8.84;3863.56;2;1;17.7
"MD03584";"MRI Scanner";"RescueTech";"Model-400";"UK";1;4.7;6699.28;1;1;16.4
"MD03585";"Defibrillator";"MedEquip";"Model-250";"UK";1;6.5;21344.45;2;3;32.84
"MD03587";"MRI Scanner";"ScanPro";"Model-650";"Canada";5;1.11;4806.49;5;1;30.92
"MD03588";"CT Scanner";"UltraMed";"Model-150";"Italy";2;10.04;14173.02;5;3;34.21
"MD03589";"MRI Scanner";"UltraMed";"Model-100";"Japan";3;2.03;8072.07;3;1;25.1
"MD03590";"Defibrillator";"RescueTech";"Model-500";"Canada";2;3.96;4555.72;3;2;18.52
"MD03591";"Defibrillator";"ScanPro";"Model-400";"Canada";2;2.87;6418.32;4;1;19.29
"MD03593";"CT Scanner";"CardioSync";"Model-150";"UK";2;9.9;13446.53;3;3;33.35
"MD03594";"PET Scanner";"ImagingTech";"Model-200";"USA";3;12.43;9583.95;5;2;37.01
"MD03595";"X-Ray Machine";"RescueTech";"Model-250";"Japan";3;13.74;1352.43;2;3;30.09
"MD03596";"MRI Scanner";"UltraMed";"Model-300";"Canada";1;1.88;1763.47;5;1;8.64
"MD03598";"Defibrillator";"UltraMed";"Model-200";"UK";4;2.45;3183.56;5;2;25.63
"MD03599";"Defibrillator";"UltraMed";"Model-100";"Italy";2;4.3;3112.24;1;1;17.41
"MD03600";"PET Scanner";"CardioSync";"Model-300";"Japan";3;4.01;8045.96;1;3;27.06
"MD03601";"CT Scanner";"ScanPro";"Model-100";"UK";0;15.54;8353.8;2;2;23.89
"MD03602";"MRI Scanner";"ImagingTech";"Model-450";"France";1;14.33;1848.46;5;2;21.18
"MD03603";"Infusion Pump";"UltraMed";"Model-400";"UK";2;26.38;12691.2;3;3;49.07
"MD03605";"PET Scanner";"ImagingTech";"Model-200";"Italy";2;4.17;9307.95;3;1;23.48
"MD03606";"Infusion Pump";"UltraMed";"Model-100";"Japan";5;25.99;19464.09;4;3;70.45
"MD03607";"Infusion Pump";"ImagingTech";"Model-300";"Japan";3;10.68;4615.12;3;2;30.3
"MD03608";"Defibrillator";"UltraMed";"Model-350";"France";1;18.33;16040.85;1;3;39.37
"MD03610";"PET Scanner";"MedEquip";"Model-250";"UK";1;12.93;6855.78;4;2;24.79
"MD03612";"CT Scanner";"RescueTech";"Model-150";"UK";2;4.89;6570.0;5;1;21.46
"MD03613";"PET Scanner";"CardioSync";"Model-350";"Japan";2;3.37;10588.06;3;3;23.96
"MD03615";"Defibrillator";"RescueTech";"Model-600";"Canada";2;19.68;16802.36;2;3;46.48
"MD03616";"PET Scanner";"MedEquip";"Model-550";"Japan";2;8.87;11347.72;4;3;30.22
"MD03617";"MRI Scanner";"ImagingTech";"Model-400";"Italy";1;5.22;2531.53;5;1;12.75
"MD03618";"MRI Scanner";"CardioSync";"Model-450";"UK";1;14.66;13944.21;4;3;33.6
"MD03619";"MRI Scanner";"ImagingTech";"Model-600";"France";3;7.86;7330.79;3;1;30.19
"MD03620";"Defibrillator";"ImagingTech";"Model-200";"USA";3;27.92;10364.1;2;3;53.28
"MD03623";"CT Scanner";"ScanPro";"Model-400";"USA";2;4.7;8996.14;1;2;23.7
"MD03624";"Infusion Pump";"MedEquip";"Model-400";"Canada";5;4.65;6952.34;4;1;36.6
"MD03626";"Infusion Pump";"CardioSync";"Model-250";"UK";4;3.53;11416.08;5;2;34.95
"MD03627";"PET Scanner";"RescueTech";"Model-450";"Italy";1;9.37;6572.82;1;2;20.94
"MD03628";"X-Ray Machine";"MedEquip";"Model-350";"UK";4;3.25;5030.04;2;1;28.28
"MD03630";"PET Scanner";"UltraMed";"Model-650";"USA";1;2.49;11650.95;4;2;19.14
"MD03631";"CT Scanner";"ImagingTech";"Model-500";"UK";1;6.59;13959.4;2;2;25.55
"MD03633";"CT Scanner";"CardioSync";"Model-150";"UK";1;3.15;3676.87;4;1;11.83
"MD03634";"PET Scanner";"RescueTech";"Model-400";"USA";1;12.89;15754.65;5;2;33.64
"MD03635";"MRI Scanner";"MedEquip";"Model-450";"Italy";1;21.72;22233.34;4;3;48.95
"MD03636";"CT Scanner";"ImagingTech";"Model-500";"UK";1;16.11;6523.96;4;2;27.63
"MD03637";"Infusion Pump";"MedEquip";"Model-400";"USA";1;16.41;27094.43;3;3;48.5
"MD03638";"CT Scanner";"ImagingTech";"Model-150";"Italy";1;10.65;7760.09;2;2;23.41
"MD03639";"Defibrillator";"UltraMed";"Model-550";"Italy";1;6.6;5926.98;1;1;17.53
"MD03640";"Defibrillator";"UltraMed";"Model-600";"Canada";3;22.71;20203.45;5;3;57.91
"MD03642";"PET Scanner";"ScanPro";"Model-200";"Canada";1;2.83;1456.36;2;2;9.29
"MD03643";"PET Scanner";"CardioSync";"Model-100";"Italy";2;22.17;8194.78;3;3;40.36
"MD03645";"Defibrillator";"ScanPro";"Model-100";"Canada";2;2.52;3831.76;1;1;16.35
"MD03646";"MRI Scanner";"ScanPro";"Model-450";"France";5;12.34;8223.68;5;3;45.56
"MD03647";"MRI Scanner";"MedEquip";"Model-500";"Canada";2;6.24;13692.29;4;2;29.93
"MD03648";"X-Ray Machine";"ScanPro";"Model-400";"USA";3;7.42;5909.87;5;1;28.33
"MD03649";"PET Scanner";"ScanPro";"Model-350";"UK";1;2.53;4703.43;5;1;12.23
"MD03650";"Defibrillator";"CardioSync";"Model-450";"USA";1;1.13;4446.78;3;1;10.58
"MD03651";"PET Scanner";"ScanPro";"Model-100";"UK";2;6.67;2365.55;1;1;19.04
"MD03652";"PET Scanner";"CardioSync";"Model-400";"Japan";1;6.68;-18.41;2;1;11.66
"MD03653";"X-Ray Machine";"ScanPro";"Model-500";"UK";2;7.86;1187.11;1;1;19.05
"MD03654";"X-Ray Machine";"MedEquip";"Model-650";"Japan";2;2.13;5669.32;5;1;17.8
"MD03655";"CT Scanner";"UltraMed";"Model-550";"UK";1;9.01;8422.28;5;2;22.43
"MD03656";"MRI Scanner";"UltraMed";"Model-500";"Italy";1;6.22;3593.67;2;1;14.81
"MD03657";"Infusion Pump";"MedEquip";"Model-400";"France";0;22.69;20094.64;1;3;42.78
"MD03658";"Infusion Pump";"CardioSync";"Model-250";"Italy";2;7.51;3588.29;1;1;21.1
"MD03659";"Defibrillator";"ScanPro";"Model-350";"USA";2;10.56;6448.53;1;1;27.01
"MD03660";"X-Ray Machine";"ScanPro";"Model-600";"USA";0;26.32;9288.52;2;3;35.61
"MD03661";"MRI Scanner";"RescueTech";"Model-450";"UK";1;9.34;2904.07;2;1;17.24
"MD03663";"CT Scanner";"ImagingTech";"Model-150";"USA";1;9.0;9029.05;4;2;23.03
"MD03664";"CT Scanner";"ImagingTech";"Model-250";"Japan";0;7.55;13689.22;2;3;21.24
"MD03665";"X-Ray Machine";"ImagingTech";"Model-350";"UK";6;10.04;3199.46;1;1;43.24
"MD03669";"X-Ray Machine";"CardioSync";"Model-300";"France";2;16.2;13697.85;3;3;39.9
"MD03670";"Defibrillator";"ImagingTech";"Model-200";"France";2;25.46;5916.67;1;3;41.38
"MD03672";"Defibrillator";"RescueTech";"Model-550";"Italy";1;10.11;5933.92;3;2;21.04
"MD03673";"MRI Scanner";"ImagingTech";"Model-250";"USA";1;15.32;7559.26;3;2;27.88
"MD03674";"MRI Scanner";"CardioSync";"Model-200";"Canada";2;8.99;9530.78;3;2;28.52
"MD03675";"PET Scanner";"MedEquip";"Model-200";"Canada";4;9.44;6167.34;1;1;35.61
"MD03676";"CT Scanner";"RescueTech";"Model-150";"Canada";1;27.46;12250.78;1;3;44.71
"MD03677";"CT Scanner";"CardioSync";"Model-100";"France";4;24.38;23577.02;3;3;67.96
"MD03680";"Defibrillator";"ImagingTech";"Model-350";"Italy";2;6.43;1370.31;5;3;17.8
"MD03682";"CT Scanner";"MedEquip";"Model-350";"France";3;15.47;17215.39;4;3;47.69
"MD03683";"CT Scanner";"MedEquip";"Model-650";"Canada";2;25.62;18733.54;1;3;54.35
